id_transaction,id_collaborateur,date_transaction,client,categorie,montant_euros,statut
T002685,C0189,18-07-2024,Groupe Lorrain,Maintenance,3722.13,payee
T002686,C0050,2024-05-12,Cabinet Ferrand,Formation,2298.11,payee
T002687,C0211,2024-02-04,Nord Logistique,Licence,1807.28,payee
T002688,C0043,26/08/2024,Orion Energie,Licence,4836.18,payee
T002689,C0089,2024-07-04,Maison Delaunay,Conseil,2109.85,en attente
T002690,C0149,2024-05-22,Atelier Bastide,Formation,2131.57,payee
T002691,C0121,17-07-2024,Nord Logistique,Licence,3554.14,payee
T002692,C0049,2025-05-23,Atelier Bastide,Formation,3878.08,payee
T002693,C0133,2025-08-27,Cabinet Ferrand,Audit,1768.46,payee
T002694,C0129,12-01-2025,Nord Logistique,Formation,4343.7,payee
T002695,C0073,2024-02-18,Nord Logistique,Maintenance,2208.83,payee
T002696,C0194,2025-06-21,Cabinet Ferrand,Conseil,1510.66,payee
T002697,C0113,2024-04-20,Cabinet Ferrand,Formation,2847.59,payee
T002698,C0091,11/02/2024,Sigma Sante,Audit,2823.92,payee
T002699,C0090,18-02-2025,Nord Logistique,Audit,4160.93,payee
T002700,C0088,06-11-2024,Groupe Lorrain,Audit,8216.81,payee
T002701,C0004,15/08/2024,Maison Delaunay,Conseil,3521.63,annulee
T002702,C0009,06/12/2025,Nord Logistique,Audit,4455.29,payee
T002703,C0175,2024-03-07,Maison Delaunay,Formation,1272.29,payee
T002704,C0059,09/02/2024,Maison Delaunay,Conseil,5946.3,en attente
T002705,C0096,04/03/2025,Atelier Bastide,Conseil,3099.59,payee
T002706,C0162,01/11/2024,Orion Energie,Maintenance,1586.89,en attente
T002707,C0141,08/08/2025,Orion Energie,Licence,5831.68,payee
T002708,C0084,2024-01-30,Atelier Bastide,Licence,3171.23,payee
T002709,C0175,2024-11-02,Atelier Bastide,Audit,5353.08,payee
T002710,C0037,2024-04-17,Atelier Bastide,Conseil,8669.94,payee
T002711,C0110,2024-01-31,Orion Energie,Conseil,1357.87,en attente
T002712,C0025,2024-12-03,Orion Energie,Audit,2157.64,payee
T002713,C0124,20-06-2025,Verne Industries,Maintenance,4875.34,payee
T002714,C0023,2024-04-24,Maison Delaunay,Maintenance,3285.72,en attente
T002715,C0219,2025-09-06,Atelier Bastide,Licence,703.84,payee
T002716,C0153,2025-01-13,Groupe Lorrain,Conseil,2679.51,payee
T002717,C0057,2024-12-16,Atelier Bastide,Licence,2916.45,payee
T002718,C0143,04/11/2025,Groupe Lorrain,Audit,3173.35,payee
T002719,C0082,2024-08-28,Sigma Sante,Conseil,2113.21,payee
T002720,C0121,2024-05-26,Sigma Sante,Conseil,6708.27,en attente
T002721,C0039,27-07-2025,Atelier Bastide,Formation,1273.27,payee
T002722,C0117,2024-03-19,Nord Logistique,Licence,4006.4,annulee
T002723,C0025,2025-09-28,Atelier Bastide,Maintenance,2411.91,payee
T002724,C0036,25-08-2025,Nord Logistique,Conseil,2315.75,payee
T002725,C0136,2025-12-14,Orion Energie,Audit,6258.25,payee
T002726,C0117,01/12/2024,Orion Energie,Conseil,2832.91,payee
T002727,C0069,2025-03-30,Sigma Sante,Formation,4018.19,payee
T002728,C0014,2025-10-06,Atelier Bastide,Audit,5043.74,payee
T002729,C0099,06-04-2024,Atelier Bastide,Formation,3365.89,en attente
T002730,C0215,2024-08-11,Atelier Bastide,Licence,-6302.5,payee
T002731,C0165,2024-12-10,Atelier Bastide,Licence,1490.76,payee
T002732,C0014,2025-04-03,Nord Logistique,Formation,4145.61,payee
T002733,C0218,10-05-2025,Maison Delaunay,Licence,8261.77,payee
T002734,C0099,2025-11-05,Orion Energie,Maintenance,3965.49,payee
T002735,C0134,2024-12-23,Groupe Lorrain,Conseil,1096.17,payee
T002736,C0001,05/05/2024,Verne Industries,Audit,4221.66,annulee
T002737,C0072,18/05/2024,Maison Delaunay,Conseil,6847.23,payee
T002738,C0183,2025-08-07,Maison Delaunay,Audit,2698.54,en attente
T002739,C0077,2024-12-02,Cabinet Ferrand,Audit,2680.54,payee
T002740,C0039,2025-04-06,Atelier Bastide,Audit,4774.62,en attente
T002741,C0022,2025-02-14,Cabinet Ferrand,Maintenance,4335.53,annulee
T002742,C0215,16/08/2025,Atelier Bastide,Audit,3431.43,payee
T002743,C0189,08/06/2024,Nord Logistique,Audit,2199.45,en attente
T002744,C0011,04-05-2024,Orion Energie,Maintenance,2538.77,payee
T002745,C0215,2025-06-19,Atelier Bastide,Audit,1842.25,payee
T002746,C0191,2024-11-12,Groupe Lorrain,Formation,1020.65,payee
T002747,C0084,18-08-2025,Maison Delaunay,Audit,5948.76,payee
T002748,C0153,04-04-2024,Groupe Lorrain,Audit,4907.91,payee
T002749,C0060,2024-07-17,Orion Energie,Maintenance,4658.66,payee
T002750,C0058,01/12/2025,Sigma Sante,Conseil,4613.74,payee
T002751,C0166,2025-09-07,Cabinet Ferrand,Formation,2966.88,en attente
T002752,C0047,2024-02-15,Verne Industries,Conseil,2754.61,payee
T002753,C0083,19/08/2025,Cabinet Ferrand,Licence,1596.41,payee
T002754,C0083,2024-02-17,Cabinet Ferrand,Licence,5120.05,payee
T002755,C0035,28/03/2024,Sigma Sante,Audit,10725.99,payee
T002756,C0193,2025-10-17,Sigma Sante,Formation,4127.72,en attente
T002757,C0157,2024-04-01,Atelier Bastide,Conseil,5498.32,payee
T002758,C0200,2024-08-07,Atelier Bastide,Maintenance,5509.42,payee
T002759,C0122,2024-04-08,Nord Logistique,Conseil,7075.35,en attente
T002760,C0041,2025-03-11,Maison Delaunay,Audit,2038.41,payee
T002761,C0065,2024-02-11,Maison Delaunay,Conseil,1287.19,payee
T002762,C0082,2024-07-28,Verne Industries,Licence,3701.71,payee
T002763,C0219,2024-08-26,Cabinet Ferrand,Audit,3115.1,payee
T002764,C0056,2025-04-18,Groupe Lorrain,Licence,10251.21,en attente
T002765,C0161,28/12/2024,Cabinet Ferrand,Audit,1858.98,payee
T002766,C0029,2024-05-20,Maison Delaunay,Licence,8198.83,payee
T002767,C0062,2024-12-04,Verne Industries,Maintenance,3131.91,payee
T002768,C0150,2024-11-30,Verne Industries,Maintenance,1731.79,payee
T002769,C0100,2024-09-15,Cabinet Ferrand,Licence,7421.99,payee
T002770,C0081,2025-01-24,Sigma Sante,Conseil,2056.8,payee
T002771,C0083,2024-08-26,Nord Logistique,Audit,5515.65,payee
T002772,C0053,2024-08-31,Orion Energie,Conseil,3758.6,payee
T002773,C0140,2025-07-25,Groupe Lorrain,Formation,8183.69,payee
T002774,C0201,02-07-2024,Sigma Sante,Maintenance,6128.34,payee
T002775,C0056,2024-08-28,Groupe Lorrain,Maintenance,3087.83,payee
T002776,C0174,2024-04-12,Verne Industries,Licence,7441.7,en attente
T002777,C0132,2025-05-24,Cabinet Ferrand,Licence,4396.88,payee
T002778,C0180,2025-05-30,Atelier Bastide,Licence,3481.0,en attente
T002779,C0179,2025-05-10,Orion Energie,Audit,3715.57,payee
T002780,C0010,2024-05-02,Orion Energie,Formation,5627.54,payee
T002781,C0005,2024-11-25,Nord Logistique,Audit,3002.85,payee
T002782,C0213,2024-08-01,Cabinet Ferrand,Conseil,2550.93,payee
T002783,C0037,11-07-2025,Sigma Sante,Maintenance,2226.61,payee
T002784,C0134,2024-09-02,Maison Delaunay,Maintenance,4098.01,en attente
T002785,C0175,2024-10-30,Cabinet Ferrand,Maintenance,2316.97,en attente
T002786,C0117,2024-11-27,Sigma Sante,Licence,5670.56,payee
T002787,C0002,09-07-2025,Atelier Bastide,Maintenance,2963.15,payee
T002788,C0003,2025-05-27,Verne Industries,Licence,4576.21,payee
T002789,C0156,21/08/2025,Groupe Lorrain,Licence,6307.64,payee
T002790,C0209,2024-11-08,Groupe Lorrain,Audit,7182.3,payee
T002791,C0080,21/08/2025,Atelier Bastide,Maintenance,3877.77,payee
T002792,C0127,27/09/2025,Nord Logistique,Maintenance,932.26,payee
T002793,C0217,17/01/2025,Sigma Sante,Audit,970.84,payee
T002794,C0192,11-05-2025,Nord Logistique,Formation,5592.34,payee
T002795,C0126,2025-10-25,Cabinet Ferrand,Licence,1974.7,payee
T002796,C0153,2025-09-04,Verne Industries,Maintenance,2888.4,payee
T002797,C0025,2024-07-20,Groupe Lorrain,Maintenance,6021.04,payee
T002798,C0185,2025-06-06,Nord Logistique,Conseil,2569.61,payee
T002799,C0097,21/11/2024,Atelier Bastide,Maintenance,1599.66,annulee
T002800,C0161,2024-04-18,Sigma Sante,Conseil,2940.22,payee
T002801,C0077,2024-09-28,Cabinet Ferrand,Licence,5043.43,payee
T002802,C0214,2025-12-14,Verne Industries,Maintenance,2541.41,payee
T002803,C0022,2025-11-30,Groupe Lorrain,Formation,4686.89,payee
T002804,C0053,28-07-2025,Atelier Bastide,Conseil,1630.36,payee
T002805,C0081,2025-12-23,Groupe Lorrain,Maintenance,2188.67,payee
T002806,C0047,2025-02-22,Maison Delaunay,Formation,2963.65,payee
T002807,C0139,07-07-2025,Cabinet Ferrand,Audit,6429.84,en attente
T002808,C0166,2024-04-30,Sigma Sante,Audit,2722.46,payee
T002809,C0207,2024-08-06,Nord Logistique,Formation,2506.18,payee
T002810,C0117,06/05/2024,Orion Energie,Maintenance,2511.93,payee
T002811,C0145,2025-11-15,Sigma Sante,Formation,4684.29,payee
T002812,C0140,2025-03-24,Atelier Bastide,Audit,5297.32,payee
T002813,C0001,2025-11-11,Groupe Lorrain,Formation,6283.87,payee
T002814,C0165,2024-10-30,Orion Energie,Audit,8849.08,payee
T002815,C0006,21/10/2024,Verne Industries,Maintenance,4112.32,payee
T002816,C0128,2025-05-08,Sigma Sante,Formation,2334.72,payee
T002817,C0089,2025-02-18,Maison Delaunay,Audit,3190.52,annulee
T002818,C0183,2024-09-28,Maison Delaunay,Maintenance,2033.85,payee
T002819,C0118,2024-08-19,Verne Industries,Maintenance,3724.66,payee
T002820,C0074,2025-01-09,Verne Industries,Formation,2230.58,payee
T002821,C0195,25-02-2024,Nord Logistique,Formation,6264.62,payee
T002822,C0200,2024-05-17,Groupe Lorrain,Maintenance,3947.07,payee
T002823,C0086,2024-02-01,Verne Industries,Conseil,7285.85,payee
T002824,C0025,2024-04-23,Nord Logistique,Formation,5200.33,payee
T002825,C0136,2024-05-25,Atelier Bastide,Conseil,4958.92,payee
T002826,C0148,25/02/2024,Verne Industries,Conseil,1592.15,payee
T002827,C0217,10-02-2024,Orion Energie,Conseil,4679.96,payee
T002828,C0207,2025-08-21,Verne Industries,Conseil,8752.13,payee
T002829,C0054,2024-05-13,Orion Energie,Audit,2767.25,payee
T002830,C0059,2025-02-09,Orion Energie,Maintenance,5780.99,payee
T002831,C0089,2024-03-12,Maison Delaunay,Audit,1325.43,payee
T002832,C0076,2025-11-22,Atelier Bastide,Conseil,1864.24,payee
T002833,C0107,2024-06-23,Atelier Bastide,Audit,3310.68,payee
T002834,C0071,2025-07-01,Orion Energie,Licence,2528.96,en attente
T002835,C0092,2025-04-13,Groupe Lorrain,Maintenance,2211.77,payee
T002836,C0131,15-07-2025,Nord Logistique,Audit,2535.98,annulee
T002837,C0068,2025-04-04,Nord Logistique,Formation,4417.64,payee
T002838,C0096,2025-01-06,Sigma Sante,Maintenance,5816.82,payee
T002839,C0082,2025-07-17,Orion Energie,Maintenance,4610.32,payee
T002840,C0026,2025-08-18,Verne Industries,Licence,4747.37,en attente
T002841,C0183,2024-10-04,Nord Logistique,Licence,3387.27,payee
T002842,C0207,2025-11-18,Maison Delaunay,Formation,1833.86,en attente
T002843,C0115,21-12-2025,Orion Energie,Conseil,3246.36,payee
T002844,C0048,10/06/2025,Nord Logistique,Audit,3774.58,payee
T002845,C0150,09-11-2025,Groupe Lorrain,Maintenance,5948.51,payee
T002846,C0124,2024-03-18,Orion Energie,Licence,7869.41,payee
T002847,C0128,2025-01-29,Nord Logistique,Maintenance,4228.91,annulee
T002848,C0138,2025-04-20,Atelier Bastide,Licence,5640.1,en attente
T002849,C0167,2025-11-08,Atelier Bastide,Formation,811.53,payee
T002850,C0010,2024-03-28,Atelier Bastide,Audit,2936.53,payee
T002851,C0024,2025-08-11,Maison Delaunay,Audit,3378.81,payee
T002852,C0023,26-02-2024,Orion Energie,Formation,4549.77,payee
T002853,C0036,2024-09-18,Cabinet Ferrand,Audit,7964.75,payee
T002854,C0001,20-05-2025,Groupe Lorrain,Licence,4098.68,en attente
T002855,C0170,31-07-2024,Orion Energie,Maintenance,1218.55,payee
T002856,C0155,2025-09-01,Maison Delaunay,Conseil,4776.14,en attente
T002857,C0163,10/11/2025,Nord Logistique,Licence,2819.95,annulee
T002858,C0008,2024-04-25,Groupe Lorrain,Conseil,4539.9,payee
T002859,C0050,07-07-2024,Orion Energie,Audit,4977.35,payee
T002860,C0185,2024-02-24,Groupe Lorrain,Formation,1165.15,payee
T002861,C0108,2025-06-02,Nord Logistique,Formation,3284.27,payee
T002862,C0118,2025-10-09,Nord Logistique,Maintenance,3349.77,payee
T002863,C0175,15/03/2025,Nord Logistique,Audit,4072.58,payee
T002864,C0018,2024-04-06,Nord Logistique,Formation,2308.38,payee
T002865,C0186,06-05-2024,Cabinet Ferrand,Maintenance,1954.37,en attente
T002866,C0158,2024-01-26,Nord Logistique,Maintenance,7898.16,payee
T002867,C0094,2024-12-23,Verne Industries,Licence,3859.84,payee
T002868,C0116,2025-06-10,Cabinet Ferrand,Audit,2072.76,annulee
T002869,C0018,2024-04-19,Maison Delaunay,Conseil,2568.3,payee
T002870,C0048,2025-09-10,Maison Delaunay,Audit,8084.13,payee
T002871,C0058,2024-07-03,Atelier Bastide,Licence,6529.02,payee
T002872,C0204,2025-01-10,Orion Energie,Conseil,2414.77,payee
T002873,C0027,02/05/2025,Groupe Lorrain,Audit,1849.93,payee
T002874,C0068,2025-01-29,Verne Industries,Maintenance,1929.7,payee
T002875,C0031,2024-12-14,Verne Industries,Audit,6177.73,payee
T002876,C0067,02/09/2024,Verne Industries,Conseil,2717.97,payee
T002877,C0003,09/11/2024,Verne Industries,Maintenance,1421.14,payee
T002878,C0064,2024-06-23,Verne Industries,Maintenance,2612.64,payee
T002879,C0168,02/08/2024,Cabinet Ferrand,Audit,4049.91,en attente
T002880,C0179,2025-07-05,Sigma Sante,Formation,3253.03,payee
T002881,C0089,2025-10-06,Sigma Sante,Audit,6586.29,payee
T002882,C0164,2025-09-11,Verne Industries,Maintenance,4076.12,payee
T002883,C0144,2024-08-29,Verne Industries,Formation,4368.44,payee
T002884,C0210,22-08-2024,Maison Delaunay,Formation,5466.9,en attente
T002885,C0187,2024-02-12,Groupe Lorrain,Audit,5320.19,en attente
T002886,C0054,18/07/2024,Cabinet Ferrand,Maintenance,2605.48,payee
T002887,C0137,2025-03-03,Atelier Bastide,Conseil,1869.09,payee
T002888,C0183,2024-07-14,Nord Logistique,Conseil,3907.38,payee
T002889,C0071,2025-06-19,Groupe Lorrain,Audit,3629.5,payee
T002890,C0133,2024-02-06,Sigma Sante,Conseil,4092.04,payee
T002891,C0093,27-10-2024,Verne Industries,Formation,4271.29,payee
T002892,C0072,24/07/2024,Nord Logistique,Maintenance,7593.73,payee
T002893,C0047,2024-12-26,Nord Logistique,Audit,2995.0,payee
T002894,C0009,19-01-2024,Cabinet Ferrand,Formation,4359.68,payee
T002895,C0174,2024-11-01,Cabinet Ferrand,Maintenance,1864.4,payee
T002896,C0190,2025-07-29,Verne Industries,Maintenance,2209.67,payee
T002897,C0152,2025-09-17,Sigma Sante,Maintenance,3510.37,payee
T002898,C0056,2024-07-05,Nord Logistique,Maintenance,2030.96,payee
T002899,C0005,09/11/2024,Atelier Bastide,Formation,4823.54,annulee
T002900,C0147,2025-05-18,Verne Industries,Maintenance,4457.14,payee
T002901,C0047,2024-12-04,Cabinet Ferrand,Conseil,2433.35,en attente
T002902,C0128,2025-01-31,Sigma Sante,Maintenance,3112.13,payee
T002903,C0001,2024-09-06,Orion Energie,Maintenance,6209.89,payee
T002904,C0002,03/09/2025,Cabinet Ferrand,Maintenance,3883.3,payee
T002905,C0134,05/04/2025,Cabinet Ferrand,Conseil,9823.86,payee
T002906,C0196,02-12-2025,Atelier Bastide,Audit,3113.64,en attente
T002907,C0078,2025-07-23,Nord Logistique,Licence,3308.97,payee
T002908,C0189,2024-09-25,Atelier Bastide,Conseil,3510.49,payee
T002909,C0193,27-08-2024,Sigma Sante,Licence,1311.84,en attente
T002910,C0113,05-03-2024,Nord Logistique,Licence,3227.65,payee
T002911,C0072,2025-03-30,Atelier Bastide,Licence,3168.2,payee
T002912,C0158,2025-07-01,Orion Energie,Maintenance,5049.09,payee
T002913,C0144,15-09-2024,Sigma Sante,Licence,6337.95,en attente
T002914,C0111,16-01-2024,Verne Industries,Formation,2971.03,payee
T002915,C0045,2025-08-25,Groupe Lorrain,Maintenance,928.27,annulee
T002916,C0173,2024-06-11,Verne Industries,Formation,3795.8,payee
T002917,C0050,01/03/2025,Cabinet Ferrand,Conseil,2017.09,payee
T002918,C0032,2024-02-08,Cabinet Ferrand,Formation,3971.47,en attente
T002919,C0016,2024-02-15,Sigma Sante,Audit,3917.92,en attente
T002920,C0104,17/10/2025,Orion Energie,Licence,2331.57,payee
T002921,C0028,2025-05-05,Maison Delaunay,Formation,3812.42,payee
T002922,C0078,2024-01-04,Sigma Sante,Formation,1450.3,payee
T002923,C0057,2024-03-14,Atelier Bastide,Audit,4099.21,payee
T002924,C0107,25/12/2024,Atelier Bastide,Maintenance,5291.66,payee
T002925,C0181,2025-05-11,Orion Energie,Maintenance,4559.54,payee
T002926,C0105,2024-11-05,Nord Logistique,Maintenance,2637.85,en attente
T002927,C0130,2025-09-29,Atelier Bastide,Audit,5091.88,payee
T002928,C0034,21-04-2025,Sigma Sante,Maintenance,4798.26,payee
T002929,C0027,2025-03-24,Atelier Bastide,Licence,4909.52,payee
T002930,C0014,2024-07-30,Sigma Sante,Formation,6724.39,annulee
T002931,C0144,12/05/2025,Orion Energie,Conseil,4300.57,payee
T002932,C0004,2025-09-29,Cabinet Ferrand,Maintenance,1900.92,payee
T002933,C0132,05/02/2024,Maison Delaunay,Audit,2088.96,payee
T002934,C0003,2025-06-20,Maison Delaunay,Maintenance,4302.39,payee
T002935,C0018,2025-10-04,Orion Energie,Licence,1187.83,payee
T002936,C0087,11/11/2024,Nord Logistique,Conseil,3201.0,en attente
T002937,C0153,13-07-2025,Verne Industries,Maintenance,2886.35,payee
T002938,C0144,2024-09-18,Atelier Bastide,Formation,4727.42,payee
T002939,C0184,2024-05-20,Verne Industries,Maintenance,1700.44,en attente
T002940,C0042,2025-08-18,Groupe Lorrain,Formation,4775.3,payee
T002941,C0045,2024-08-15,Maison Delaunay,Audit,3100.54,payee
T002942,C0124,2025-07-06,Verne Industries,Audit,4157.04,payee
T002943,C0202,2024-08-18,Maison Delaunay,Formation,1788.39,payee
T002944,C0168,2024-10-18,Groupe Lorrain,Formation,4870.27,payee
T002945,C0156,2025-05-15,Verne Industries,Audit,5763.94,annulee
T002946,C0022,2024-09-06,Cabinet Ferrand,Conseil,14006.24,en attente
T002947,C0204,2025-08-12,Groupe Lorrain,Licence,4017.07,payee
T002948,C0073,2024-01-29,Sigma Sante,Conseil,5660.73,payee
T002949,C0136,09/01/2024,Nord Logistique,Licence,2027.23,payee
T002950,C0079,2024-02-29,Sigma Sante,Conseil,6541.91,en attente
T002951,C0154,2024-07-06,Sigma Sante,Conseil,1513.57,payee
T002952,C0150,09-02-2024,Groupe Lorrain,Licence,7842.28,payee
T002953,C0216,04/10/2024,Sigma Sante,Conseil,3812.94,payee
T002954,C0026,18-01-2024,Groupe Lorrain,Maintenance,1599.43,payee
T002955,C0120,2025-07-06,Sigma Sante,Licence,2929.3,payee
T002956,C0165,21-04-2024,Maison Delaunay,Licence,5630.37,payee
T002957,C0081,2025-12-10,Sigma Sante,Licence,3232.97,payee
T002958,C0195,2025-09-17,Cabinet Ferrand,Audit,3210.1,payee
T002959,C0016,21-05-2025,Atelier Bastide,Audit,5369.43,payee
T002960,C0025,2025-08-05,Atelier Bastide,Conseil,3375.84,payee
T002961,C0184,2025-07-19,Groupe Lorrain,Maintenance,6335.36,payee
T002962,C0030,2025-09-09,Sigma Sante,Licence,2593.36,payee
T002963,C0098,2025-02-09,Nord Logistique,Maintenance,1245.78,payee
T002964,C0066,31/03/2025,Atelier Bastide,Maintenance,3479.71,payee
T002965,C0160,2024-12-08,Groupe Lorrain,Maintenance,3697.31,payee
T002966,C0003,2025-03-31,Groupe Lorrain,Maintenance,2539.42,payee
T002967,C0083,05-10-2024,Verne Industries,Formation,4097.43,payee
T002968,C0073,31-03-2024,Maison Delaunay,Audit,1372.82,payee
T002969,C0086,10/11/2025,Orion Energie,Maintenance,4158.05,en attente
T002970,C0139,2025-05-25,Nord Logistique,Formation,1847.57,payee
T002971,C0045,29-05-2025,Orion Energie,Formation,1596.31,payee
T002972,C0141,23/07/2024,Cabinet Ferrand,Licence,3644.11,payee
T002973,C0176,16-07-2025,Verne Industries,Formation,1522.68,en attente
T002974,C0117,2025-01-14,Maison Delaunay,Maintenance,1000.04,payee
T002975,C0144,25-02-2024,Atelier Bastide,Licence,4440.7,en attente
T002976,C0194,2025-11-27,Orion Energie,Conseil,1968.05,payee
T002977,C0118,2025-12-25,Sigma Sante,Formation,4674.05,payee
T002978,C0189,27/09/2025,Groupe Lorrain,Audit,3037.04,payee
T002979,C0149,2024-12-12,Atelier Bastide,Audit,3642.37,payee
T002980,C0079,2024-06-19,Maison Delaunay,Formation,5675.01,payee
T002981,C0130,2024-01-09,Maison Delaunay,Maintenance,4318.0,payee
T002982,C0078,2025-06-21,Atelier Bastide,Conseil,4724.85,payee
T002983,C0093,12/10/2025,Maison Delaunay,Audit,4638.23,payee
T002984,C0068,2024-03-16,Cabinet Ferrand,Maintenance,2411.91,payee
T002985,C0114,14/05/2025,Maison Delaunay,Conseil,4219.82,en attente
T002986,C0081,20/01/2024,Cabinet Ferrand,Maintenance,2110.2,payee
T002987,C9999,2025-07-20,Cabinet Ferrand,Licence,4224.6,en attente
T002988,C0086,21/01/2024,Cabinet Ferrand,Audit,2961.63,en attente
T002989,C0114,2025-12-13,Atelier Bastide,Formation,3284.99,en attente
T002990,C0033,2024-05-04,Atelier Bastide,Audit,7397.42,payee
T002991,C0090,2024-10-19,Atelier Bastide,Audit,4540.26,payee
T002992,C0083,2025-05-22,Sigma Sante,Formation,2512.51,en attente
T002993,C0117,2025-09-09,Cabinet Ferrand,Licence,1367.82,payee
T002994,C0104,22/09/2024,Cabinet Ferrand,Maintenance,3702.27,payee
